eventID,hr,rawData,label
21866,0,1005.275422,0
21866,0,1007.862783,0
21866,0,1006.799967,0
21866,0,1006.88843,0
21866,0,1007.903056,0
21866,0,1006.933072,0
21866,0,1007.41885,0
21866,0,1007.319966,0
21866,0,1008.063188,0
21866,0,1005.374074,0
21866,0,1011.169157,0
21866,0,1008.972371,0
21866,0,1009.075847,0
21866,0,1005.673832,0
21866,0,1005.332753,0
21866,0,1006.871541,0
21866,0,1006.007506,0
21866,0,1007.693966,0
21866,0,1009.951897,0
21866,0,1007.886971,0
21866,0,1009.230254,0
21866,0,1007.906596,0
21866,0,1008.230685,0
21866,0,1007.729683,0
21866,0,1004.163604,0
21866,0,1006.459152,0
21866,0,1008.315013,0
21866,0,1009.573197,0
21866,0,1012.052716,0
21866,0,1005.91274,0
21866,0,1003.668629,0
21866,0,1007.65518,0
21866,0,1010.297066,0
21866,0,1007.489554,0
21866,0,1005.935004,0
21866,0,1007.584133,0
21866,0,1007.000268,0
21866,0,1006.678657,0
21866,0,1007.894955,0
21866,0,1007.925434,0
21866,0,1007.947535,0
21866,0,1007.15948,0
21866,0,1005.344109,0
21866,0,1007.800955,0
21866,0,1006.370257,0
21866,0,1007.292656,0
21866,0,1007.61651,0
21866,0,1006.338391,0
21866,0,1004.751722,0
21866,0,1006.58801,0
21866,0,1007.259639,0
21866,0,1004.767266,0
21866,0,1008.464584,0
21866,0,1007.966294,0
21866,0,1007.587202,0
21866,0,1003.774626,0
21866,0,1006.463523,0
21866,0,1006.713819,0
21866,0,1006.134768,0
21866,0,1005.432621,0
21866,0,1004.558786,0
21866,0,1005.876722,0
21866,0,1007.653528,0
21866,0,1007.044984,0
21866,0,1004.647841,0
21866,0,1009.578968,0
21866,0,1006.435087,0
21866,0,1008.234656,0
21866,0,1005.701896,0
21866,0,1008.155039,0
21866,0,1004.82001,0
21866,0,1009.337984,0
21866,0,1009.47582,0
21866,0,1007.140431,0
21866,0,1005.39493,0
21866,0,1005.760069,0
21866,0,1006.479474,0
21866,0,1006.258979,0
21866,0,1006.884572,0
21866,0,1008.027522,0
21866,0,1005.769568,0
21866,0,1005.601936,0
21866,0,1006.185431,0
21866,0,1008.937327,0
21866,0,1007.904944,0
21866,0,1006.716418,0
21866,0,1007.892202,0
21866,0,1009.949031,0
21866,0,1002.427037,0
21866,0,1005.634732,0
21866,0,1008.598885,0
21866,0,1010.684829,0
21866,0,1007.496282,0
21866,0,1006.69677,0
21866,0,1006.563909,0
21866,0,1005.135788,0
21866,0,1007.862783,0
21866,0,1008.374883,0
21866,0,1005.987096,0
21866,0,1009.01975,0
21866,0,1009.386955,0
21866,0,1007.043685,0
21866,0,1006.155569,0
21866,0,1009.005961,0
21866,0,1009.208141,0
21866,0,1005.760897,0
21866,0,1006.818747,0
21866,0,1008.344221,0
21866,0,1008.277194,0
21866,0,1007.134055,0
21866,0,1008.354953,0
21866,0,1008.133414,0
21866,0,1004.231538,0
21866,0,1006.821385,0
21866,0,1008.674497,0
21866,0,1006.315782,0
21866,0,1007.793875,0
21866,0,1008.346423,0
21866,0,1009.658865,0
21866,0,1003.38834,0
21866,0,1006.076143,0
21866,0,1008.808298,0
21866,0,1006.121018,0
21866,0,1008.061536,0
21866,0,1009.720344,0
21866,0,1007.396815,0
21866,0,1007.365022,0
21866,0,1006.706574,0
21866,0,1007.009007,0
21866,0,1008.594758,0
21866,0,1008.441747,0
21866,0,1010.046716,0
21866,0,1004.751959,0
21866,0,1008.40185,0
21866,0,1009.445034,0
21866,0,1003.001827,0
21866,0,1008.190622,0
21866,0,1008.071367,0
21866,0,1007.586415,0
21866,0,1007.024397,0
21866,0,1006.762682,0
21866,0,1007.212099,0
21866,0,1008.823151,0
21866,0,1008.035426,0
21866,0,1006.817487,0
21866,0,1008.330384,0
21866,0,1009.95484,0
21866,0,1008.879337,0
21866,0,1004.469249,0
21866,0,1007.355814,0
21866,0,1008.49481,0
21866,0,1009.346466,0
21866,0,1010.050641,0
21866,0,1006.663734,0
21866,0,1005.245178,0
21866,0,1007.310364,0
21866,0,1012.495675,0
21866,0,1008.281715,0
21866,0,1010.056252,0
21866,0,1014.328886,0
21866,0,1015.253893,0
21866,0,1002.772227,0
21866,0,993.7980801,0
21866,0,996.5708976,0
21866,0,1009.612106,0
21866,0,1011.232896,0
21866,0,1012.473751,0
21866,0,1005.588692,0
21866,0,1011.348094,0
21866,0,1011.354679,0
21866,0,1014.03321,0
21866,0,1021.313032,0
21866,0,998.833336,0
21866,0,997.18957,0
21866,0,997.0979405,0
21866,0,1003.212764,0
21866,0,1007.638737,0
21866,0,1010.62839,0
21866,0,1008.293037,0
21866,0,1006.568005,0
21866,0,1010.363332,0
21866,0,1007.339484,0
21866,0,1012.430136,0
21866,0,1007.446983,0
21866,0,1007.711235,0
21866,0,1004.937285,0
21866,0,1011.759941,0
21866,0,1005.428836,0
21866,0,1003.191744,0
21866,0,1003.275823,0
21866,0,1013.33372,0
21866,0,1004.520352,0
21866,0,999.8442029,0
21866,0,1001.494575,0
21866,0,1005.362719,0
21866,0,1019.237483,0
21866,0,1012.406606,0
21866,0,1010.314918,0
21866,0,1006.372738,0
21866,0,1013.130485,0
21866,0,1010.538175,0
21866,0,1008.825508,0
21866,0,1004.665635,0
21866,0,1003.093984,0
21866,0,998.4512131,0
21866,0,1004.435784,0
21866,0,1007.776451,0
21866,0,1010.777344,0
21866,0,1006.155963,0
21866,0,1005.557274,0
21866,0,1010.101068,0
21866,0,1008.333175,0
21866,0,1006.39771,0
21866,0,1005.424697,0
21866,0,1010.294006,0
21866,0,1008.715091,0
21866,0,1007.35121,0
21866,0,1006.041076,0
21866,0,1008.180675,0
21866,0,1007.975064,0
21866,0,1005.338194,0
21866,0,1006.895517,0
21866,0,999.6760538,0
21866,0,1003.111095,0
21866,0,1005.516513,0
21866,0,1007.484715,0
21866,0,1012.708823,0
21866,0,1015.213561,0
21866,0,1011.912607,0
21866,0,1007.028058,0
21866,0,1008.566146,0
21866,0,1004.238209,0
21866,0,1003.669498,0
21866,0,1010.181866,0
21866,0,1010.985679,0
21866,0,1007.528701,0
21866,0,1006.208044,0
21866,0,1004.927897,0
21866,0,1003.932573,0
21866,0,1004.610042,0
21866,0,998.7376503,0
21866,0,1001.962022,0
21866,0,1007.35365,0
21866,0,1011.385171,0
21866,0,1009.296904,0
21866,0,1010.405427,0
21866,0,1003.724551,0
21866,0,1010.793854,0
21866,0,1010.830481,0
21866,0,1010.704164,0
21866,0,1007.011998,0
21866,0,1007.826953,0
21866,0,1009.589569,0
21866,0,1006.409644,0
21866,0,1005.210832,0
21866,0,992.4593914,0
21866,0,1012.733443,0
21866,0,1007.239057,0
21866,0,1024.075564,0
21866,0,1015.182559,0
21866,0,1010.012062,0
21866,0,1005.081048,0
21866,0,1004.979923,0
21866,0,1009.46082,0
21866,0,1007.257868,0
21866,0,1008.136599,0
21866,0,1009.801486,0
21866,0,1008.334747,0
21866,0,1008.099127,0
21866,0,1005.173015,0
21866,0,995.7728837,0
21866,0,999.8742138,0
21866,0,1016.624562,0
21866,0,1006.340636,0
21866,0,1016.319726,0
21866,0,1007.8489,0
21866,0,1010.28455,0
21866,0,989.8892721,0
21866,0,1010.094515,0
21866,0,1009.86484,0
21866,0,1005.535475,0
21866,0,1008.838239,0
21866,0,1008.487264,0
21866,0,1005.880268,0
21866,0,1001.451472,0
21866,0,1008.979364,0
21866,0,1005.508432,0
21866,0,1010.383183,0
21866,0,1011.911902,0
21866,0,1000.303069,0
21866,0,1007.177584,0
21866,0,1015.425553,0
21866,0,999.39171,0
21866,0,999.015435,0
21866,0,1011.836218,0
21866,0,1012.175576,0
21866,0,1011.479778,0
21866,0,1007.187502,0
21866,0,1002.089243,0
21866,0,994.8627934,0
21866,0,1002.094386,0
21866,0,1002.120888,0
21866,0,1005.34127,0
21866,0,1006.407044,0
21866,0,1006.178419,0
21866,0,1003.049962,0
21866,0,1002.517586,0
21866,0,1005.524674,0
21866,0,1010.848049,0
21866,0,1014.174981,0
21866,0,1008.207371,0
21866,0,1007.32882,0
21866,0,1000.35272,0
21866,0,1010.45827,0
21866,0,1001.311938,0
21866,0,996.9400637,0
21866,0,1008.131881,0
21866,0,1003.595997,0
21866,0,994.369686,0
21866,0,998.5832877,0
21866,0,1002.505487,0
21866,0,1021.936158,0
21866,0,1019.76249,0
21866,0,1014.20918,0
21866,0,1005.225147,0
21866,0,1016.555273,0
21866,0,1022.946786,0
21866,0,1022.118136,0
21866,0,1031.817552,0
21866,0,1036.263457,0
21866,0,1035.042888,0
21866,0,1017.564272,0
21866,0,1004.615724,0
21866,0,1010.656551,0
21866,0,1017.111323,0
21866,0,1004.138538,0
21866,0,980.8000436,0
21866,0,990.7009078,0
21866,0,965.41035,0
21866,0,986.5233931,0
21866,0,1010.553238,0
21866,0,1003.567006,0
21866,0,1007.174829,0
21866,0,1066.088818,0
21866,0,1002.652683,0
21866,0,1004.286955,0
21866,0,1001.694354,0
21866,0,1007.291554,0
21866,0,1007.489633,0
21866,0,1000.607873,0
21866,0,1011.46422,0
21866,0,1011.301648,0
21866,0,1004.023657,0
21866,0,1011.92287,0
21866,0,1032.959738,0
21866,0,1010.929139,0
21866,0,1014.833426,0
21866,0,1028.198352,0
21866,0,1041.381189,0
21866,0,1021.611528,0
21866,0,985.5052177,0
21866,0,1034.370865,0
21866,0,1030.111981,0
21866,0,1051.236929,0
21866,0,1057.589269,0
21866,0,993.6487345,0
21866,0,1287.028042,0
21866,0,1112.181371,0
21866,0,1071.68991,0
21866,0,1152.251517,0
21866,0,1165.022539,0
21866,0,1115.782915,0
21866,0,1036.733159,0
21866,0,1071.9631,0
21866,0,1000.803353,0
21866,0,959.8964945,0
21866,0,959.4622617,0
21866,0,930.6133118,0
21866,0,915.5636374,0
21866,0,849.539575,0
21866,0,897.2318931,0
21866,0,891.0050146,0
21866,0,981.910986,0
21866,0,1010.497733,0
21866,0,896.698448,0
21866,0,908.6712607,0
21866,0,826.1789486,0
21866,0,829.3961774,0
21866,0,956.4139625,0
21866,0,1111.454954,0
21866,0,953.7559409,0
21866,0,1176.055917,0
21866,0,1175.207189,0
21866,0,1077.123775,0
21866,0,1129.672584,0
21866,0,1123.829984,0
21866,0,1004.494268,0
21866,0,948.6382427,0
21866,0,1070.852744,0
21866,0,1024.673297,0
21866,0,892.5394602,0
21866,0,878.812972,0
21866,0,1031.441385,0
21866,0,1061.689704,0
21866,0,1048.289279,0
21866,0,1050.726593,0
21866,0,1067.062087,0
21866,0,1042.820301,0
21866,0,933.8674167,0
21866,0,907.9941544,0
21866,0,846.0541123,0
21866,0,1133.270797,0
21866,0,975.8933633,0
21866,0,1078.403165,0
21866,0,1163.580314,0
21866,0,1134.835972,0
21866,0,1052.110576,0
21866,0,945.5486354,0
21866,0,867.2190892,0
21866,0,780.8961248,0
21866,0,791.345783,0
21866,0,912.4636929,0
21866,0,1008.360103,0
21866,0,1032.499875,0
21866,0,1066.654499,0
21866,0,1025.454271,0
21866,0,1099.245365,0
21866,0,1105.599333,0
21866,0,1094.368954,0
21866,0,1041.426065,0
21866,0,1063.368969,0
21866,0,1109.839984,0
21866,0,1068.102645,0
21866,0,1004.520352,0
21866,0,999.845868,0
21866,0,944.2781853,0
21866,0,850.0265588,0
21866,0,760.5353577,0
21866,0,732.0136514,0
21866,0,758.1801441,0
21866,0,768.4612454,0
21866,0,826.985987,0
21866,0,987.7569649,0
21866,0,1009.862681,0
21866,0,959.4441662,0
21866,0,1034.81875,0
21866,0,1206.195506,0
21866,0,1177.564057,0
21866,0,1085.708261,0
21866,0,1080.728851,0
21866,0,1099.373768,0
21866,0,1041.862091,0
21866,0,969.8723671,0
21866,0,966.5201162,0
21866,0,985.2700521,0
21866,0,1012.087457,0
21866,0,1166.513546,0
21866,0,1332.671021,0
21866,0,1238.40209,0
21866,0,1056.278552,0
21866,0,970.1745147,0
21866,0,1039.336525,0
21866,0,1087.993339,0
21866,0,1077.949966,0
21866,0,1012.58368,0
21866,0,941.2114955,0
21866,0,968.992317,0
21866,0,973.4184914,0
21866,0,997.4511348,0
21866,0,917.7753539,0
21866,0,911.5786611,0
21866,0,976.5796087,0
21866,0,980.1209998,0
21866,0,942.6456756,0
21866,0,1070.421752,0
21866,0,1182.901496,0
21866,0,1077.10773,0
21866,0,1006.416615,0
21866,0,987.4268785,0
21866,0,1009.758187,0
21866,0,1018.615351,0
21866,0,979.4571068,0
21866,0,1027.45056,0
21866,0,1025.133539,0
21866,0,1003.600697,0
21866,0,1041.20155,0
21866,0,1010.642824,0
21866,0,1018.138186,0
21866,0,1016.955384,0
21866,0,996.1274232,0
21866,0,999.9989258,0
21866,0,1006.191577,0
21866,0,1014.137302,0
21866,0,1024.174262,0
21866,0,993.3322583,0
21866,0,1014.350105,0
21866,0,1002.723289,0
21866,0,1005.983274,0
21866,0,997.0321847,0
21866,0,996.314433,0
21866,0,997.0435552,0
21866,0,1037.278468,0
21866,0,985.9698326,0
21866,0,1033.776975,0
21866,0,1017.740878,0
21866,0,972.4303742,0
21866,0,1003.944773,0
21866,0,1013.277507,0
21866,0,1003.541964,0
21866,0,1017.867646,0
21866,0,1012.7554,0
21866,0,986.1028553,0
21866,0,1011.219411,0
21866,0,1012.35504,0
21866,0,1043.564715,0
21866,0,999.8039226,0
21866,0,1014.304539,0
21866,0,1004.576463,0
21866,0,1009.539077,0
21866,0,1002.662409,0
21866,0,1019.771547,0
21866,0,1014.269679,0
21866,0,1008.997397,0
21866,0,1010.906358,0
21866,0,1012.229579,0
21866,0,1006.056128,0
21866,0,1019.016053,0
21866,0,1016.511795,0
21866,0,950.4069449,0
21866,0,1017.245885,0
21866,0,1021.125864,0
21866,0,994.3616336,0
21866,0,1013.491585,0
21866,0,1003.523122,0
21866,0,1019.399178,0
21866,0,1018.26397,0
21866,0,995.4342658,0
21866,0,978.6555069,0
21866,0,999.3025038,0
21866,0,999.4567554,0
21866,0,1008.351966,0
21866,0,1003.254211,0
21866,0,1012.394546,0
21866,0,1006.814613,0
21866,0,1001.904222,0
21866,0,1004.493045,0
21866,0,992.7983053,0
21866,0,1047.652731,0
21866,0,1007.284589,0
21866,0,958.451692,0
21866,0,1033.258092,0
21866,0,996.9622498,0
21866,0,998.8460749,0
21866,0,999.3831031,0
21866,0,1005.089764,0
21866,0,997.9626592,0
21866,0,992.966182,0
21866,0,983.9280193,0
21866,0,997.7607824,0
21866,0,1005.980909,0
21866,0,1025.986142,0
21866,0,966.3310323,0
21866,0,1011.922792,0
21866,0,991.839447,0
21866,0,1009.711197,0
21866,0,987.8859753,0
21866,0,1031.474358,0
21866,0,976.6743401,0
21866,0,1019.838868,0
21866,0,1006.102619,0
21866,0,993.4185292,0
21866,0,1007.964013,0
21866,0,1008.953946,0
21866,0,994.5403265,0
21866,0,1006.226204,0
21866,0,1002.946536,0
21866,0,1002.241365,0
21866,0,988.2333567,0
21866,0,1005.353453,0
21866,0,994.2193099,0
21866,0,1016.04675,0
21866,0,995.5341711,0
21866,0,1011.719234,0
21866,0,1002.023222,0
21866,0,1000.737722,0
21866,0,997.2658089,0
21866,0,1004.951208,0
21866,0,1016.487071,0
21866,0,999.6705422,0
21866,0,980.0494537,0
21866,0,1018.575658,0
21866,0,999.5606604,0
21866,0,1003.901104,0
21866,0,999.2110681,0
21866,0,1021.571058,0
21866,0,1016.230679,0
21866,0,975.8058679,0
21866,0,1020.759698,0
21866,0,1008.86421,0
21866,0,994.1610191,0
21866,0,1006.777525,0
21866,0,1005.989302,0
21866,0,1011.287812,0
21866,0,1002.985505,0
21866,0,1004.879694,0
21866,0,1008.511279,0
21866,0,1001.915497,0
21866,0,1003.809929,0
21866,0,996.0277367,0
21866,0,1013.785347,0
21866,0,1004.513209,0
21866,0,999.3535931,0
21866,0,1004.137511,0
21866,0,1001.525566,0
21866,0,1008.393123,0
21866,0,1004.591181,0
21866,0,1007.074465,0
21866,0,990.7764857,0
21866,0,1006.568398,0
21866,0,1004.594377,0
21866,0,1005.815954,0
21866,0,998.0165179,0
21866,0,997.4322183,0
21866,0,1006.684485,0
21866,0,1006.869416,0
21866,0,1002.720917,0
21866,0,1000.438822,0
21866,0,1003.195892,0
21866,0,998.8583771,0
21866,0,998.8892906,0
21866,0,996.9490495,0
21866,0,997.5411026,0
21866,0,1000.006854,0
21866,0,1002.546015,0
21866,0,992.5532862,0
21866,0,999.7266085,0
21866,0,997.2767792,0
21866,0,994.584925,0
21866,0,999.1113321,0
21866,0,1001.653594,0
21866,0,997.5633152,0
21866,0,1001.537519,0
21866,0,999.8101471,0
21866,0,999.5342489,0
21866,0,1003.151874,0
21866,0,989.4699646,0
21866,0,986.0659533,0
21866,0,990.3181686,0
21866,0,998.5169151,0
21866,0,998.7955946,0
21866,0,998.5899565,0
21866,0,988.0467833,0
21866,0,988.8984526,0
21866,0,993.5975912,0
21866,0,997.3286479,0
21866,0,987.750223,0
21866,0,989.1018978,0
21866,0,997.52489,0
21866,0,996.9789885,0
21866,0,998.0611199,0
21866,0,996.5403497,0
21866,0,1005.36674,0
21866,0,990.2274644,0
21866,0,992.9982769,0
21866,0,993.6555959,0
21866,0,995.601061,0
21866,0,1001.266451,0
21866,0,1004.44644,0
21866,0,990.8741803,0
21866,0,994.4919395,0
21866,0,998.1367362,0
21866,0,988.6468939,0
21866,0,1003.454311,0
21866,0,995.8775314,0
21866,0,997.1676672,0
21866,0,998.2061123,0
21866,0,997.6914548,0
21866,0,995.7122157,0
21866,0,1001.164861,0
21866,0,999.9053734,0
21866,0,1000.482127,0
21866,0,942.1749683,0
21866,0,1014.361282,0
21866,0,1012.538348,0
21866,0,1002.629121,0
21866,0,992.5127899,0
21866,0,989.4503747,0
21866,0,992.93712,0
21866,0,997.7301914,0
21866,0,1003.277759,0
21866,0,993.8804818,0
21866,0,1000.94676,0
21866,0,997.0612069,0
21866,0,997.4233957,0
21866,0,999.7658611,0
21866,0,998.1203346,0
21866,0,998.519694,0
21866,0,995.6592276,0
21866,0,1000.927672,0
21866,0,997.6898258,0
21866,0,1000.322803,0
21866,0,1001.215697,0
21866,0,995.8575899,0
21866,0,1000.244697,0
21866,0,999.7902048,0
21866,0,1001.750268,0
21866,0,999.3467708,0
21866,0,997.1701715,0
21866,0,999.3750117,0
21866,0,997.4200575,0
21866,0,998.2966076,0
21866,0,1000.460217,0
21866,0,1000.883435,0
21866,0,1000.694031,0
21866,0,994.4284827,0
21866,0,996.7949666,0
21866,0,1003.545163,0
21866,0,998.3313106,0
21866,0,995.7284977,0
21866,0,997.4752171,0
21866,0,1005.313394,0
21866,0,996.6736718,0
21866,0,997.4668718,0
21866,0,1000.420239,0
21866,0,994.5462651,0
21866,0,1003.811745,0
21866,0,993.529968,0
21866,0,994.3506311,0
21866,0,1008.109036,0
21866,0,1003.348439,0
21866,0,1003.742915,0
21866,0,989.3095482,0
21866,0,1000.446627,0
21866,0,1003.555117,0
21866,0,998.8930208,0
21866,0,1004.14738,0
21866,0,1008.107699,0
21866,0,991.8810898,0
21866,0,990.2592078,0
21866,0,1010.342146,0
21866,0,1015.387452,0
21866,0,1000.689199,0
21866,0,994.5604539,0
21866,0,995.6047238,0
21866,0,1012.312595,0
21866,0,1008.463523,0
21866,0,996.917877,0
21866,0,992.0631463,0
21866,0,1007.066987,0
21866,0,1007.831673,0
21866,0,995.8853725,0
21866,0,992.7424067,0
21866,0,1000.467389,0
21866,0,1000.762042,0
21866,0,1002.042526,0
21866,0,1009.906564,0
21866,0,993.4565147,0
21866,0,1014.482142,0
21866,0,1010.209254,0
21866,0,1007.993586,0
21866,0,1002.270395,0
21866,0,996.902688,0
21866,0,1014.413566,0
21866,0,1005.823126,0
21866,0,1009.310728,0
21866,0,1033.051563,0
21866,0,1018.436095,0
21866,0,1023.405442,0
21866,0,1014.155868,0
21866,0,977.7792271,0
21866,0,962.8581879,0
21866,0,990.8783407,0
21866,0,995.3305671,0
21866,0,968.2190225,0
21866,0,996.4546275,0
21866,0,1043.288229,0
21866,0,1014.464285,0
21866,0,950.2727212,0
21866,0,980.4090727,0
21866,0,995.7594288,0
21866,0,1012.095094,0
21866,0,1015.617166,0
21866,0,1016.399093,0
21866,0,1017.51885,0
21866,0,1012.370193,0
21866,0,1010.025171,0
21866,0,1010.477021,0
21866,0,1002.481882,0
21866,0,1002.018633,0
21866,0,995.7509895,0
21866,0,999.9917115,0
21866,0,1007.710645,0
21866,0,1002.465235,0
21866,0,1006.287381,0
21866,0,1007.147909,0
21866,0,1003.719773,0
21866,0,996.8496042,0
21866,0,1000.187669,0
21866,0,1001.623756,0
21866,0,1009.541432,0
21866,0,1005.685578,0
21866,0,995.9272043,0
21866,0,1010.593364,0
21866,0,1005.685578,0
21866,0,1005.722154,0
21866,0,1004.706431,0
21866,0,999.9620212,0
21866,0,1006.5899,0
21866,0,1017.259951,0
21866,0,997.1292664,0
21866,0,1006.345954,0
21866,0,1016.711157,0
21866,0,1020.035792,0
21866,0,1011.418328,0
21866,0,983.3784799,0
21866,0,1018.313486,0
21866,0,1007.31005,0
21866,0,1012.25609,0
21866,0,999.7311286,0
21866,0,1009.949895,0
21866,0,1010.607131,0
21866,0,998.9572653,0
21866,0,994.1648468,0
21866,0,1003.70366,0
21866,0,1001.218666,0
21866,0,1012.008339,0
21866,0,1008.706603,0
21866,0,1003.355748,0
21866,0,1002.668022,0
21866,0,1017.377428,0
21866,0,987.5652842,0
21866,0,1020.265625,0
21866,0,1010.368746,0
21866,0,1010.808952,0
21866,0,1019.136478,0
21866,0,1022.771894,0
21866,0,1025.439853,0
21866,0,977.4258592,0
21866,0,986.9836732,0
21866,0,1020.226618,0
21866,0,1037.104617,0
21866,0,1036.16744,0
21866,0,1031.705178,0
21866,0,1003.571706,0
21866,0,999.1220044,0
21866,0,1002.937644,0
21866,0,979.6585878,0
21866,0,976.2966178,0
21866,0,996.283917,0
21866,0,1007.63614,0
21866,0,1023.982237,0
21866,0,1018.786794,0
21866,0,999.9589293,0
21866,0,985.9605055,0
21866,0,999.3135311,0
21866,0,988.2169512,0
21866,0,994.7296669,0
21866,0,988.4241459,0
21866,0,1002.643393,0
21866,0,1003.038462,0
21866,0,996.5545896,0
21866,0,1014.147504,0
21866,0,997.9417266,0
21866,0,983.2629074,0
21866,0,979.3709417,0
21866,0,986.9807414,0
21866,0,1002.19161,0
21866,0,1001.228643,0
21866,0,1012.245947,0
21866,0,1007.184826,0
21866,0,999.3586305,0
21866,0,993.2573537,0
21866,0,994.2456633,0
21866,0,1000.450669,0
21866,0,1005.124706,0
21866,0,1008.759456,0
21866,0,1011.443684,0
21866,0,997.1069647,0
21866,0,990.7749254,0
21866,0,998.7308238,0
21866,0,994.3703637,0
21866,0,999.1623122,0
21866,0,1010.566809,0
21866,0,993.6311418,0
21866,0,1005.04295,0
21866,0,1003.261165,0
21866,0,993.4949377,0
21866,0,994.2528395,0
21866,0,971.3996308,0
21866,0,1023.646135,0
21866,0,1019.073934,0
21866,0,1009.063276,0
21866,0,1000.704528,0
21866,0,985.487359,0
21866,0,981.6586059,0
21866,0,982.9115109,0
21866,0,981.2547676,0
21866,0,968.7445093,0
21866,0,995.3223234,0
21866,0,1025.260823,0
21866,0,1017.152204,0
21866,0,1008.891635,0
21866,0,989.099373,0
21866,0,984.9219475,0
21866,0,1066.734171,0
21866,0,1023.320614,0
21866,0,964.8711748,0
21866,0,988.2803656,0
21866,0,1016.982902,0
21866,0,1024.464805,0
21866,0,1029.053886,0
21866,0,983.2825399,0
21866,0,980.6352582,0
21866,0,995.5393074,0
21866,0,987.3629677,0
21866,0,1084.534934,0
21866,0,1025.905508,0
21866,0,1028.070352,0
21866,0,1032.648016,0
21866,0,990.0387844,0
21866,0,989.0675122,0
21866,0,1045.694669,0
21866,0,1014.315286,0
21866,0,1003.440643,0
21866,0,1021.732035,0
21866,0,1033.730348,0
21866,0,1029.092212,0
21866,0,1000.79959,0
21866,0,1018.661503,0
21866,0,1038.021663,0
21866,0,1011.098553,0
21866,0,978.6776621,0
21866,0,1017.57627,0
21866,0,1038.098912,0
21866,0,1032.968525,0
21866,0,1037.569583,0
21866,0,1019.965025,0
21866,0,1022.55813,0
21866,0,1027.972221,0
21866,0,984.9897995,0
21866,0,985.7757536,0
21866,0,1015.842419,0
21866,0,1020.410376,0
21866,0,1048.253772,0
21866,0,1064.224462,0
21866,0,1042.232063,0
21866,0,1031.098527,0
21866,0,1016.463673,0
21866,0,990.636568,0
21866,0,1014.892912,0
21866,0,1054.060668,0
21866,0,1062.472831,0
21866,0,1054.757276,0
21866,0,1037.059783,0
21866,0,1014.310089,0
21866,0,1023.176663,0
21866,0,1014.08043,0
21866,0,969.3490865,0
21866,0,967.8356658,0
21866,0,972.8058898,0
21866,0,1037.704968,0
21866,0,1055.217093,0
21866,0,990.5532162,0
21866,0,914.259932,0
21866,0,927.9303399,0
21866,0,940.6299631,0
21866,0,919.2619243,0
21866,0,894.1238967,0
21866,0,880.5976824,0
21866,0,885.8080412,0
21866,0,894.6542691,0
21866,0,932.0008558,0
21866,0,993.920683,0
21866,0,1007.840719,0
21866,0,1074.577872,0
21866,0,1040.177982,0
21866,0,1039.632401,0
21866,0,1043.902605,0
21866,0,979.6687033,0
21866,0,954.1006262,0
21866,0,944.2726442,0
21866,0,961.1128944,0
21866,0,988.0148083,0
21866,0,987.5628759,0
21866,0,982.3031347,0
21866,0,953.2410288,0
21866,0,913.6216777,0
21866,0,933.8744203,0
21866,0,978.7169083,0
21866,0,999.4308567,0
21866,0,1015.041358,0
21866,0,1006.056955,0
21866,0,1002.746177,0
21866,0,994.3348448,0
21866,0,968.052464,0
21866,0,961.220367,0
21866,0,985.1068192,0
21866,0,986.3012104,0
21866,0,971.6597343,0
21866,0,964.0402189,0
21866,0,1017.881587,0
21866,0,1070.388053,0
21866,0,1120.462279,0
21866,0,1052.579759,0
21866,0,1015.576731,0
21866,0,1017.048186,0
21866,0,989.5410699,0
21866,0,932.9494102,0
21866,0,994.2486135,0
21866,0,1054.379894,0
21866,0,1046.748591,0
21866,0,977.2512568,0
21866,0,981.6069994,0
21866,0,1022.544911,0
21866,0,1023.848328,0
21866,0,1007.166328,0
21866,0,986.0447279,0
21866,0,989.4920779,0
21866,0,995.2318363,0
21866,0,1012.23604,0
21866,0,1014.454595,0
21866,0,1023.41315,0
21866,0,987.8499424,0
21866,0,971.4113013,0
21866,0,1002.647228,0
21866,0,992.5821598,0
21866,0,998.5765792,0
21866,0,1013.440974,0
21866,0,987.6647011,0
21866,0,1031.760041,0
21866,0,1011.70603,0
21866,0,962.4585283,0
21866,0,1021.779054,0
21866,0,994.384236,0
21866,0,1003.067349,0
21866,0,1049.884982,0
21866,0,977.9938211,0
21866,0,1006.976059,0
21866,0,990.0148816,0
21866,0,965.1569817,0
21866,0,997.737144,0
21866,0,954.7541267,0
21866,0,983.233357,0
21866,0,1007.858025,0
21866,0,1018.71275,0
21866,0,1035.126602,0
21866,0,1006.709961,0
21866,0,993.1668382,0
21866,0,969.9932129,0
21866,0,987.5561327,0
21866,0,1007.995827,0
21866,0,1005.608204,0
21866,0,993.4118656,0
21866,0,995.1230578,0
21866,0,997.1398407,0
21866,0,1004.46625,0
21866,0,996.493452,0
21866,0,986.6716478,0
21866,0,985.4518417,0
21866,0,1007.782469,0
21866,0,1002.612634,0
21866,0,992.9428287,0
21866,0,989.9912985,0
21866,0,986.4992443,0
21866,0,1001.607728,0
21866,0,1021.976342,0
21866,0,996.410431,0
21866,0,987.7110147,0
21866,0,980.9378892,0
21866,0,984.398855,0
21866,0,1001.849939,0
21866,0,1010.59254,0
21866,0,995.9618704,0
21866,0,1009.169256,0
21866,0,992.6967671,0
21866,0,1000.232412,0
21866,0,1004.698816,0
21866,0,995.6249889,0
21866,0,988.0432528,0
